has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,processing_time_days,target_binary,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Bachelor's,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Island,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Hour,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
0,0,2999,1950,92048.0,1,58,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,2851,2011,69642.27,1,50,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,105683,1998,118911.27,1,20,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,3366,1985,115901.95,1,51,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,94,2012,17339.2,1,64,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,205,1890,121183.02,1,10,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,85162,1890,108680.94,0,57,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,4058,2005,137996.87,1,46,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,1,1990,1884,52102.86,1,39,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,1,2441,2003,192499.4,1,54,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,4272,1985,25530.69,1,66,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,53960,1987,11588.98,1,48,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1305,2005,148651.02,0,29,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1368,2010,101194.05,1,33,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,707,2001,81748.82,0,46,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,697,2003,48383.19,1,52,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0,2741,1971,293.0452,1,45,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
1,0,4847,1977,1898.76,1,47,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,2103,2007,38.9863,1,88,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1,0,772,2006,83106.47,1,62,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,1,1861,1941,122770.0,1,57,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,2398,1983,56260.49,1,20,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,0,539,2011,118505.95,1,35,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,1,3048,1996,230843.7,1,40,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0,4669,2000,768.4136,1,37,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1,0,2705,2007,798.9479,1,69,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,3571,1875,28080.89,1,66,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,84160,1988,111449.17,1,41,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,1656,1902,93379.96,1,70,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,774,1995,125569.1,1,47,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,4312,2005,61966.91,1,80,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1293,1998,85453.5,1,55,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,2277,1976,112605.55,1,49,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,1271,1990,27761.34,1,55,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,4032,1838,144257.35,0,68,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1052,2012,54020.8,0,41,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,2514,1847,59694.54,1,41,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,22952,2000,94077.55,1,54,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,0,3420,1984,44172.14,1,39,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,4478,2007,26194.9,0,47,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,1,3791,1998,76548.97,1,40,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,1874,1985,180.9354,1,18,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,2945,2006,47977.95,0,35,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1869,2005,78978.32,0,59,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,1,5229,1966,110883.29,1,55,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,323,1998,111862.85,1,47,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,914,1847,126783.3,1,70,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,3173,1987,2826.18,1,37,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1,0,2804,1998,84304.97,1,21,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1,2638,1990,37970.43,1,23,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,3691,1854,155524.27,1,29,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0,6752,1984,253668.86,1,55,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,1582,2004,42654.07,1,41,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,1762,2002,138997.95,1,53,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,3124,2008,80040.17,1,57,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,2111,2004,150308.23,1,34,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,540,2001,20267.75,1,55,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0,918,2001,108223.07,1,48,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,833,1992,602.5,1,44,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,6505,2010,22111.44,1,54,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,3050,2006,78255.35,1,31,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,372,2010,41360.33,1,34,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,3085,2010,78514.43,1,74,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,0,1238,2012,941.8589,1,46,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,0,1005,1947,253.0191,1,51,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0,1521,2000,120891.58,1,64,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,4196,1928,54902.11,1,30,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,1,3354,1952,51889.65,1,69,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,2365,1885,596.5164,1,51,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,2504,1979,120041.04,0,46,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,4910,2012,68197.79,1,45,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0,3099,2000,142681.48,1,40,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1,0,3423,2006,86262.7,1,54,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,0,1300,1960,165240.73,0,51,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1,0,2764,2012,30440.73,0,39,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1652,1997,63277.1,1,46,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,1477,1911,72890.47,1,41,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0,1,1888,1957,105194.33,1,49,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1,0,1988,2005,2460.33,1,46,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0,1,405,1993,73115.34,1,54,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,0,1043,1978,17729.48,1,50,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1,0,3043,2001,371.8531,1,45,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,1,549,2005,92490.04,1,63,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,126,2003,39685.37,1,40,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,5167,1971,419.1893,1,42,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,11150,1981,329.0075,1,27,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,0,3436,2008,110021.12,1,50,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,453,1890,421.4584,1,55,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
